customer_id,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
321,Christean Finnes,Female,58,49.64,Marketing Manager,,Mass Customer,No,18
322,De Denington,Female,19,46.15,Research Associate,Financial Services,Mass Customer,Yes,11
323,Celka Goodrich,Female,54,49.92,Senior Developer,Health,Mass Customer,Yes,7
324,Franz Lyptrit,Male,97,36.74,Computer Systems Analyst I,IT,Mass Customer,Yes,15
325,Anthia Ghilardini,Female,98,51.61,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,17
326,Guenna Spensly,Female,74,43.21,Help Desk Operator,Financial Services,Mass Customer,No,6
327,Cris Richfield,Female,10,54.79,Design Engineer,Health,Mass Customer,No,12
328,Bernice Kings,Female,87,32.06,Senior Developer,Manufacturing,Mass Customer,No,12
329,Garvy Berthel,Male,25,38.45,Account Representative IV,Entertainment,High Net Worth,Yes,12
330,Port Pancost,Male,78,63.93,Recruiting Manager,Manufacturing,High Net Worth,Yes,7
331,Ford Groucock,Male,87,24.60,Desktop Support Technician,Health,Mass Customer,Yes,3
332,Liza Trouel,Female,23,44.71,Registered Nurse,Health,High Net Worth,No,14
333,Debbi Doohey,Female,25,57.88,Sales Associate,Financial Services,Affluent Customer,Yes,8
334,Fredi Iannuzzelli,Female,71,23.95,Financial Advisor,Financial Services,Affluent Customer,Yes,3
335,Debee Martynov,Female,20,40.04,Senior Editor,,Affluent Customer,No,8
336,Georgiana Wallington,Female,91,43.33,,Manufacturing,High Net Worth,No,3
337,Shaylah Urquhart,Female,67,43.57,Statistician IV,Argiculture,High Net Worth,Yes,12
338,Hilliary Littrell,Female,33,65.16,,Health,Mass Customer,No,19
339,Nanny Casero,Female,56,43.31,Human Resources Manager,Health,Mass Customer,No,12
340,Joshuah Purvey,Male,39,49.76,,Argiculture,Mass Customer,Yes,17
341,Jeremiah Wasling,Male,10,46.69,GIS Technical Architect,Financial Services,Mass Customer,No,5
342,Winslow Hammant,Male,40,35.96,Programmer IV,Health,High Net Worth,No,2
343,Nicole Johananoff,Female,76,65.74,Recruiter,Property,Affluent Customer,No,13
344,Carlene Eyckelbeck,Female,91,49.80,,,High Net Worth,Yes,4
345,Tish Oleksiak,Female,74,34.24,Senior Sales Associate,Health,High Net Worth,Yes,17
346,Timmie Eisikowitz,Male,68,42.14,Financial Analyst,Financial Services,Mass Customer,No,3
347,Berkly Grishinov,Male,50,57.92,Marketing Manager,Financial Services,Mass Customer,No,9
348,Gan Devoy,Male,20,42.50,Assistant Professor,Retail,Mass Customer,Yes,9
349,Vinnie Usherwood,Female,35,42.05,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4
350,Carmela Jesper,Female,47,45.40,Clinical Specialist,Health,Mass Customer,Yes,9
351,Dev Hafner,Male,69,23.97,Pharmacist,Health,Mass Customer,Yes,2
352,Orrin Finding,Male,12,43.82,Sales Representative,Retail,Mass Customer,No,4
353,Antonia Cardis,Female,9,42.57,Information Systems Manager,,Mass Customer,No,3
354,Mavra Donavan,Female,87,42.44,Legal Assistant,Property,Mass Customer,No,9
355,Stacy Gullane,Female,97,43.93,Database Administrator II,Retail,Mass Customer,Yes,3
356,Nichole ,Female,10,48.10,Librarian,Entertainment,High Net Worth,No,5
357,Betta Shrimpton,Female,21,54.28,Director of Sales,,Affluent Customer,No,18
358,Kippie Crimpe,Female,54,37.35,Accounting Assistant IV,,Mass Customer,No,18
359,Dulcine Gauson,Female,2,64.45,Legal Assistant,Manufacturing,Affluent Customer,Yes,6
360,Atalanta Starbucke,Female,64,67.10,Staff Scientist,Property,Mass Customer,Yes,19
361,Stephana Minero,Female,59,24.09,Software Engineer IV,Health,Mass Customer,Yes,2
362,Jamima Pirolini,Female,47,48.47,Software Engineer IV,Financial Services,High Net Worth,Yes,18
363,Sabrina Caddy,Female,82,35.16,Project Manager,Retail,Mass Customer,Yes,7
364,Leontyne Simpkiss,Female,96,46.59,Database Administrator III,Financial Services,Affluent Customer,No,11
365,Romona Capitano,Female,98,46.85,VP Quality Control,Property,High Net Worth,No,15
366,Constance Ucchino,Female,7,69.34,Librarian,Entertainment,High Net Worth,No,19
367,Katrinka Sturrock,Female,93,38.21,Programmer II,Manufacturing,Mass Customer,Yes,12
368,Lacee Roan,Female,32,36.43,,Financial Services,High Net Worth,No,6
369,Alic Trenear,Male,19,31.69,Actuary,Financial Services,Mass Customer,Yes,9
370,Trstram Bondesen,Male,91,24.76,,Telecommunications,Affluent Customer,Yes,3
371,Pernell Favelle,Male,7,68.85,Systems Administrator III,Financial Services,Mass Customer,No,7
372,Moina Thumim,Female,19,35.72,Graphic Designer,Property,Affluent Customer,Yes,4
373,Eva Colenutt,Female,95,22.67,Structural Analysis Engineer,Health,High Net Worth,Yes,1
374,Valdemar MacCoughen,Male,81,31.27,Senior Financial Analyst,Financial Services,Mass Customer,Yes,8
375,Salvidor Renzo,Male,13,46.70,Automation Specialist II,Manufacturing,Mass Customer,Yes,7
376,Marena Brunotti,Female,60,56.54,Financial Advisor,Financial Services,Mass Customer,Yes,19
377,Levy Bonavia,Male,65,23.95,Staff Scientist,Argiculture,Mass Customer,No,1
378,Raquela Yuille,Female,98,49.01,Senior Developer,Retail,Mass Customer,No,17
379,Bert Ainslie,Male,2,43.14,,Manufacturing,High Net Worth,Yes,4
380,Teriann Birdsey,Female,66,66.99,Structural Engineer,Property,Mass Customer,No,17
381,Leesa Castleman,Female,99,26.41,Sales Associate,,Affluent Customer,No,1
382,Issiah Fardell,Male,68,37.72,Research Nurse,Health,Mass Customer,Yes,7
383,Barclay Shalders,Male,37,44.81,Nurse Practicioner,,Affluent Customer,No,14
384,Friederike Bestar,Female,70,46.75,,Financial Services,Affluent Customer,No,17
385,Kendall Humes,Male,69,56.42,Project Manager,Health,High Net Worth,No,9
386,Ethelyn Pincott,Female,63,32.51,Senior Quality Engineer,Argiculture,Mass Customer,No,5
387,Spike Thieme,Male,34,46.21,Administrative Officer,Financial Services,Mass Customer,No,22
388,Carlye Bartle,Female,53,56.95,,Financial Services,Mass Customer,Yes,11
389,Dorene Scrivner,Female,97,48.02,Help Desk Operator,Entertainment,Affluent Customer,Yes,17
390,Royall Slimings,Male,83,25.43,Programmer Analyst II,Health,Affluent Customer,No,3
391,Duffie Woodier,Male,80,53.12,,Argiculture,Mass Customer,No,16
392,Brandyn Morrid,Male,38,44.89,Safety Technician I,Property,Mass Customer,No,13
393,Cesaro Isbell,Male,35,68.25,Associate Professor,Manufacturing,Mass Customer,Yes,9
394,Roanne Cowthard,Female,70,45.91,Legal Assistant,Health,High Net Worth,Yes,16
395,Penn Burkinshaw,Male,28,46.44,Data Coordiator,Retail,High Net Worth,Yes,9
396,Peria Iscowitz,Female,98,56.28,Systems Administrator III,Telecommunications,High Net Worth,Yes,16
397,Nerissa Foote,Female,86,41.67,Paralegal,Financial Services,Affluent Customer,Yes,5
398,Randee Douberday,Female,20,54.30,,Retail,Affluent Customer,No,11
399,Nickie Neissen,Male,26,46.80,Engineer III,Manufacturing,Affluent Customer,Yes,16
400,Sibeal Fellow,Female,86,60.97,Financial Analyst,Financial Services,Mass Customer,No,5
401,Halette Helling,Female,56,36.39,Assistant Professor,Retail,Mass Customer,No,15
402,Berne Donegan,Male,9,45.92,Desktop Support Technician,Retail,Affluent Customer,No,22
403,Easter Laffoley-Lane,Female,40,47.55,Graphic Designer,,Mass Customer,Yes,17
404,Sinclair Sustins,Male,92,27.37,Geologist I,Financial Services,Affluent Customer,Yes,4
405,Vivien Urion,Female,19,51.61,,Manufacturing,High Net Worth,Yes,14
406,Rhona Spilsburie,Female,58,35.88,Financial Analyst,Financial Services,High Net Worth,No,12
407,Chryste Acum,Female,82,44.31,Structural Analysis Engineer,,High Net Worth,Yes,15
408,Kurtis Baistow,Male,79,31.67,Senior Financial Analyst,Financial Services,Affluent Customer,No,11
409,Tatiania O'Kane,Female,84,45.28,Executive Secretary,Health,Mass Customer,Yes,13
410,Alicia Townend,Female,14,33.06,Structural Engineer,,Mass Customer,Yes,11
411,Cathyleen Bern,Female,84,46.10,Director of Sales,Financial Services,High Net Worth,No,12
412,Evanne Feechum,Female,65,63.04,,IT,High Net Worth,No,19
413,Simone Denys,Male,79,65.38,VP Quality Control,,High Net Worth,Yes,19
414,Thorin Grimoldby,Male,12,46.80,Social Worker,Health,High Net Worth,No,10
415,Conchita Jeans,Female,20,67.95,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,18
416,Dory Barnsdall,Female,14,25.85,Software Consultant,,Mass Customer,Yes,1
417,Fernandina Brambley,Female,37,52.22,Biostatistician IV,Argiculture,Mass Customer,No,15
418,Jere Ding,Female,56,64.38,,,Mass Customer,No,6
419,Chrissie Bernardini,Female,34,42.27,VP Marketing,Manufacturing,Affluent Customer,No,17
420,Clem Leek,Male,93,64.85,Help Desk Operator,Entertainment,High Net Worth,No,7
421,Tish Netti,Female,26,24.12,Sales Representative,Retail,Mass Customer,Yes,2
422,Vito Norker,Male,78,21.31,,Manufacturing,Affluent Customer,No,1
423,Orville Akerman,Male,43,66.50,Senior Quality Engineer,,Mass Customer,No,9
424,Dennie Eunson,Male,77,45.27,Research Nurse,Health,High Net Worth,No,9
425,Michaeline Bordman,Female,60,69.47,Sales Representative,Retail,Mass Customer,Yes,20
426,Emlyn Anstice,Female,10,50.93,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,8
427,Giusto Torbett,Male,77,26.36,Assistant Media Planner,Entertainment,Mass Customer,Yes,2
428,Freida Everil,Female,0,46.01,Structural Engineer,Health,High Net Worth,Yes,14
429,Berny Bold,Female,7,44.76,Community Outreach Specialist,IT,High Net Worth,Yes,21
430,Janice Himsworth,Female,46,50.03,Paralegal,Financial Services,High Net Worth,Yes,11
431,Gale Done,Male,8,67.12,Research Nurse,Health,Affluent Customer,Yes,18
432,Amby Pentin,Male,83,33.22,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10
433,Reinhard Jubert,Male,94,59.16,Statistician II,Property,Affluent Customer,No,15
434,Raff Waadenburg,Male,93,27.41,,Financial Services,Mass Customer,Yes,19
435,Jerome Muggeridge,Male,5,23.35,GIS Technical Architect,Telecommunications,Mass Customer,No,1
436,Erwin Pendre,Male,75,65.38,Internal Auditor,IT,Mass Customer,No,18
437,Sayres Duthie,Male,24,46.72,Systems Administrator III,Manufacturing,Affluent Customer,Yes,17
438,Ebenezer Bottelstone,Male,25,33.71,Internal Auditor,Property,High Net Worth,Yes,13
439,Lida Wych,Female,26,48.83,GIS Technical Architect,,Affluent Customer,No,10
440,Sheena O'Duggan,Female,46,45.38,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10
441,Felicle Beneze,Female,74,49.16,Analyst Programmer,IT,Mass Customer,No,11
442,Linc Vedyasov,Male,2,21.56,,Financial Services,Mass Customer,No,1
443,Lauree Leason,Female,21,51.11,,Argiculture,High Net Worth,Yes,10
444,Britteny Falconer-Taylor,Female,32,56.20,Staff Scientist,Manufacturing,Mass Customer,Yes,8
445,Timothy Wenham,Male,91,38.47,Executive Secretary,Financial Services,Mass Customer,No,5
446,Marilee Oosthout de Vree,Female,73,44.84,Tax Accountant,IT,Affluent Customer,Yes,4
447,Brittany Peasey,Female,98,21.48,Help Desk Technician,Argiculture,Mass Customer,Yes,1
448,Robin Crack,Female,34,28.01,Software Engineer III,IT,High Net Worth,No,3
449,Shana Fortesquieu,Female,74,48.61,VP Product Management,Manufacturing,High Net Worth,Yes,6
450,Myrlene Rothwell,Female,5,48.09,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,18
452,Natalee Bamford,Female,22,63.75,Account Coordinator,Property,Mass Customer,Yes,5
455,Mile Dionisii,Male,97,31.50,Civil Engineer,Manufacturing,Mass Customer,Yes,5
456,Randolph Redihalgh,Male,47,47.43,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17
457,Querida Danilchev,Female,70,42.39,Recruiting Manager,Financial Services,High Net Worth,Yes,17
458,Osborn Pentony,Male,57,54.04,Account Representative IV,Manufacturing,Affluent Customer,Yes,18
459,Bel Cheeke,Female,88,36.75,Civil Engineer,Manufacturing,Mass Customer,Yes,13
460,Illa ,Female,0,37.27,Electrical Engineer,Manufacturing,Affluent Customer,Yes,16
461,Jsandye Melendez,Female,19,43.57,Social Worker,Health,Mass Customer,Yes,14
462,Melany Thorrington,Female,32,63.35,,Manufacturing,Affluent Customer,Yes,5
463,Allis Blanche,Female,9,61.11,Senior Cost Accountant,Financial Services,Mass Customer,Yes,20
464,Karel Dimelow,Female,32,65.13,,,Mass Customer,Yes,10
465,Alina Wilsey,Female,54,47.11,Developer III,Financial Services,Affluent Customer,Yes,14
466,Jarad Bauser,Male,84,32.26,,Manufacturing,Affluent Customer,Yes,2
467,Welbie Rockliffe,Male,51,69.35,Human Resources Assistant I,Property,Affluent Customer,No,15
468,Valeria Ladyman,Female,11,49.29,Software Test Engineer I,Property,High Net Worth,Yes,8
469,Levi Cartmell,Male,91,26.99,Actuary,Financial Services,High Net Worth,Yes,3
470,Darbee Klimowicz,Male,22,21.36,Internal Auditor,Retail,Mass Customer,No,1
471,Libby Wardesworth,Female,82,67.36,GIS Technical Architect,Financial Services,Affluent Customer,No,14
472,Kippy Jessel,Female,38,32.46,Internal Auditor,Financial Services,Mass Customer,Yes,8
473,Benji O'Shirine,Male,2,46.15,Junior Executive,Health,Mass Customer,Yes,20
474,Consolata Clacson,Female,86,40.30,Geologist IV,Entertainment,Affluent Customer,No,18
475,Vernor ,Male,0,26.46,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,1
476,Kane Jahnel,Male,65,34.03,Computer Systems Analyst IV,,Mass Customer,No,14
477,Cheri Hazeman,Female,32,62.45,Media Manager II,Financial Services,High Net Worth,Yes,13
478,Darcey Harberer,Female,65,62.30,Chief Design Engineer,,Affluent Customer,Yes,5
479,Blythe Keighley,Female,11,28.74,,IT,Mass Customer,Yes,4
481,Marcella Manzell,Female,68,33.05,Programmer IV,Argiculture,Mass Customer,No,8
482,Gar Wallis,Male,33,60.39,,Health,Mass Customer,No,20
483,Bertrand Penkethman,Male,35,50.01,Sales Representative,Retail,Affluent Customer,No,9
484,Mason Kohrsen,Male,64,49.03,Programmer IV,Manufacturing,Mass Customer,No,22
485,Ulrika Steagall,Female,23,48.49,Statistician III,Manufacturing,High Net Worth,No,20
486,Prudi Edon,Female,0,67.36,Technical Writer,Manufacturing,Affluent Customer,Yes,15
487,Elayne Braiden,Female,70,43.62,Food Chemist,Health,Mass Customer,No,10
488,Domini Ghelerdini,Female,24,42.81,Help Desk Operator,Property,Mass Customer,Yes,10
489,Tresa Reeks,Female,18,51.93,Senior Editor,Retail,Mass Customer,Yes,4
490,Lida Boynton,Female,44,30.88,Environmental Tech,Argiculture,Mass Customer,No,6
491,Andrea Funcheon,Male,45,47.21,Speech Pathologist,Property,Affluent Customer,Yes,19
492,Pail Ashplant,Male,54,47.02,Environmental Tech,Financial Services,Mass Customer,No,21
493,Tommie Banbridge,Female,83,62.65,Electrical Engineer,Manufacturing,Mass Customer,Yes,5
494,Gaby ,Male,33,47.93,Design Engineer,Manufacturing,Mass Customer,No,9
495,Lucius Prescott,Male,91,64.21,VP Accounting,Financial Services,Mass Customer,Yes,6
496,Korry Cosgrove,Female,25,47.27,Engineer II,Financial Services,Affluent Customer,Yes,11
497,Allissa Brinklow,Female,96,49.32,,Property,Mass Customer,Yes,11
498,Emmalee Sketcher,Female,58,45.01,VP Sales,Manufacturing,High Net Worth,Yes,10
499,Dalli Baggally,Male,39,62.15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,19
500,Lazar Crathern,Male,19,31.05,Recruiting Manager,Retail,Affluent Customer,Yes,10
501,Henrieta MacClancey,Female,94,45.90,Environmental Specialist,,High Net Worth,No,19
502,Rica Raveau,Female,39,52.37,Teacher,Manufacturing,Mass Customer,No,18
503,Burr Gerb,Male,87,33.79,Dental Hygienist,Health,Affluent Customer,Yes,10
504,Vinny Hegley,Male,93,28.02,Environmental Tech,Manufacturing,High Net Worth,Yes,7
505,Wylma Elsy,Female,40,56.43,,,High Net Worth,Yes,10
506,Brett Scrancher,Female,43,38.21,Health Coach II,Retail,Mass Customer,No,21
507,Gwen Jakubczyk,Female,98,51.84,,Health,Mass Customer,No,7
508,Abagail Tordiffe,Female,94,52.30,Project Manager,Property,Mass Customer,Yes,11
509,Tobe Vamplew,Male,64,43.75,Developer II,Financial Services,Affluent Customer,Yes,21
510,Sheilah Blackmore,Female,61,30.88,,,Mass Customer,No,2
511,Theo Tolmie,Female,92,40.42,Dental Hygienist,Health,High Net Worth,No,10
512,Sigfried Semken,Male,76,68.07,VP Accounting,Financial Services,Mass Customer,No,6
514,Trent ,Male,9,26.86,Associate Professor,Financial Services,Mass Customer,Yes,4
515,Winna Verny,Female,55,33.66,Help Desk Operator,IT,High Net Worth,No,8
516,Craggy Loadsman,Male,23,65.34,Environmental Tech,Financial Services,Mass Customer,No,20
517,Iona Fidgeon,Female,73,37.70,Chief Design Engineer,Property,Mass Customer,Yes,3
518,Bernhard Senett,Male,60,32.01,Database Administrator IV,Retail,Mass Customer,Yes,10
519,Rabi Nissle,Male,83,23.06,,,Mass Customer,Yes,1
520,Jazmin Neumann,Female,66,58.75,VP Quality Control,Financial Services,Affluent Customer,Yes,15
521,Peri Hovie,Female,29,44.38,Help Desk Operator,Health,High Net Worth,No,16
522,Lynnelle Comettoi,Female,64,46.50,,,Affluent Customer,Yes,16
523,Elberta Tixall,Female,44,48.45,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,16
524,Florence Held,Female,16,60.66,Nurse,Retail,Mass Customer,No,11
525,Lennard Donizeau,Male,64,43.22,Chemical Engineer,Manufacturing,Mass Customer,Yes,9
527,Lorilyn Topaz,Female,81,32.53,VP Quality Control,Financial Services,Mass Customer,Yes,9
528,Gayel Downs,Female,10,43.91,Registered Nurse,Health,Mass Customer,No,4
529,Sandor Tumber,Male,18,33.78,Operator,Retail,Affluent Customer,Yes,10
530,Townie Perez,Male,2,48.61,Recruiter,Manufacturing,Mass Customer,No,15
531,Modesty Fletcher,Female,94,29.68,Senior Cost Accountant,Financial Services,High Net Worth,No,1
532,Row Mawditt,Female,25,62.32,Community Outreach Specialist,Financial Services,Affluent Customer,No,19
533,Conny Shearmer,Male,40,41.39,Database Administrator III,Retail,Mass Customer,No,11
534,Madel Palffrey,Female,2,68.73,Systems Administrator I,,Mass Customer,No,12
535,Gracie Merrifield,Female,67,29.99,,,Affluent Customer,No,3
536,Jannelle Leist,Female,64,64.09,Recruiting Manager,Manufacturing,Affluent Customer,No,16
537,Raine Sneezum,Female,16,34.10,Structural Engineer,Entertainment,High Net Worth,No,7
538,Millicent Wiffler,Female,33,66.55,Chemical Engineer,Manufacturing,Mass Customer,Yes,5
539,Hobie Knappett,Male,53,47.74,,Health,High Net Worth,No,15
540,Tresa Dy,Female,80,22.00,Chemical Engineer,Manufacturing,Mass Customer,No,1
541,Annissa Balmforth,Female,23,57.35,,Manufacturing,Affluent Customer,Yes,13
542,Berri McManamen,Female,78,56.31,Accountant III,Manufacturing,Mass Customer,No,18
543,Mikey Rizzetti,Male,9,49.76,Account Coordinator,Retail,Affluent Customer,Yes,17
544,Giacomo Johanning,Male,51,32.55,Structural Engineer,Manufacturing,High Net Worth,Yes,5
545,Alecia Crosse,Female,43,44.92,Project Manager,Health,Mass Customer,Yes,18
546,Jorie Pigott,Female,80,42.19,Information Systems Manager,Health,Mass Customer,Yes,12
547,Andee Robjant,Female,22,26.96,Sales Associate,Health,Mass Customer,No,5
549,Abrahan Luckman,Male,84,37.88,Human Resources Manager,Retail,Mass Customer,Yes,2
550,Emeline Jorioz,Female,16,46.82,,Retail,Mass Customer,No,15
551,Florence Muldoon,Female,8,35.73,Structural Engineer,Financial Services,High Net Worth,No,9
552,Hilly Kleinmann,Male,66,44.65,Geological Engineer,Manufacturing,High Net Worth,Yes,20
553,Charlean Fantone,Female,62,43.98,Senior Sales Associate,Argiculture,Affluent Customer,Yes,7
554,Esmaria Dobbison,Female,33,68.01,Graphic Designer,Health,Mass Customer,Yes,7
555,Jarib Senior,Male,99,52.49,Junior Executive,Property,Mass Customer,No,4
556,Oralia Gifford,Female,69,65.67,Junior Executive,,Mass Customer,No,11
557,Cassie Morley,Female,67,61.93,,Manufacturing,Affluent Customer,Yes,18
